token,tf,df,tf-idf
優群,8,6,1.0445401986812435
改案,10,7,1.044508225555011
股陸續,11,11,1.0441392897593906
最後一個,11,11,1.0435642336505824
西康,11,11,1.0431317463289709
恆燿為,11,11,1.0431317463289709
趁壓,11,11,1.0431317463289709
多出,11,11,1.0430611313610092
魏永祥,12,4,1.042774129984744
會後聲,10,10,1.042746426415866
倒掛,11,11,1.041921634100939
進大漲,11,11,1.0417811269801198
有空,13,12,1.041767923080238
將進入,11,11,1.0416737392674402
神達,10,10,1.0415280076690956
達個,20,14,1.04118458002867
期來,14,14,1.0406977112679514
跌家,10,6,1.040640983987095
機械類,12,11,1.0399841870374396
醫股,11,10,1.039780618217879
雪上加霜,11,11,1.0396629020834092
以待,10,9,1.0393783781783188
麥證,30,8,1.0393212659732174
帶旺,11,11,1.0392605483181205
點開出,9,9,1.0391787154691352
主美股,11,11,1.03900754759303
特性,13,12,1.0390059644624439
震盪尾盤,12,11,1.0385544952394299
挑選,14,14,1.0385437457273545
抑台,11,11,1.0385248638706277
具體,12,12,1.038333782712335
入主,10,7,1.037797236573093
資維持,10,7,1.0376213374932737
端倪,13,13,1.0374041485018122
發科盤,9,9,1.037114335588012
泥窯,11,11,1.036908814197397
穩月,9,7,1.0368598836876812
友達群,11,11,1.0364492606868985
可關,12,12,1.0360969157546263
風電題,11,11,1.0355070002826263
論點,11,9,1.0352758896824712
廖祿民,10,7,1.0352063061577372
整日,14,13,1.034976996810206
盤續,9,7,1.0345439284122473
張價格,9,9,1.0336480351682489
資投信,10,10,1.033224904123036
文章,16,12,1.0330682103607023
將在點,12,11,1.0316127262218786
禿鷹,22,5,1.03141433713679
研調,10,10,1.031229050213135
窄幅,10,7,1.0307891789758883
幾次,14,14,1.0306678438164034
撮合,10,7,1.030518966826224
股過,11,11,1.0304740997308777
多久,11,11,1.0302364867221623
日收,8,8,1.030083579437025
師姜軒,10,10,1.0300774713459178
圓磊,11,11,1.0298220681862484
鋼鋁,10,8,1.0294881016731623
日起,11,11,1.0293651357220495
豐泰,14,11,1.0288560895416055
戰開,12,11,1.0286910699526657
龐大,14,14,1.0280427629408566
購華,34,19,1.0278091100099023
進攻,11,10,1.0277972089773342
活水,13,12,1.027452190397127
合成,14,10,1.0272030991041472
后國,10,9,1.026603227746794
前月合,9,9,1.0264140585364645
力成,10,10,1.0256059239504747
領先大盤,11,11,1.0254369325713282
明泰,13,13,1.0253914797328225
戰影響,11,11,1.0252777220472788
電光,10,10,1.0251756933923524
百貨股,10,10,1.0247829738292036
簽約,12,12,1.024756130254335
並對,10,10,1.0247435609176159
不妙,11,11,1.024402814521929
解釋,11,11,1.0242301107265515
半小時,10,10,1.0241089807194934
助力,11,11,1.0239739065314184
一證券,9,8,1.0233086390360002
獲利動,12,12,1.0231357487250217
股站,10,10,1.0231286975199823
很少,8,7,1.0230515893157388
做好,10,9,1.0229938819384552
電大毅,11,11,1.0228242413189559
地產,12,11,1.0227635008848817
單維持,10,10,1.0226693233519668
下壓,11,11,1.0226031296804616
點量,9,9,1.0221792189054846
充電,11,10,1.0216629558164423
點稅後純益,9,7,1.021054250256643
愈來,13,13,1.0208033018017042
震盪區,9,8,1.0206204450543073
積電盤,11,11,1.0205945096531899
商業,16,13,1.0205738080344933
人心,12,12,1.0202823197557955
股等,11,10,1.0200374503730107
受關,10,10,1.0199604565800995
為群,14,14,1.019917692736352
超高,11,11,1.0198714353030875
週線則,10,10,1.0192054629282086
通股,10,10,1.0191149082518445
競國,10,10,1.0191021305655261
價大立光,9,9,1.019012072734665
重演,12,11,1.0186618045412212
翻紅並,11,11,1.0184596126956855
震盪壓,10,10,1.0181904280802094
洗盤,12,11,1.018061144560901
邁向,12,12,1.0179710665380044
帶動類,10,10,1.0179243078656877
驅動,13,12,1.0177028316136798
燃氣類,11,11,1.0175021348142126
總表認,34,34,1.0170917556282788
火下,10,10,1.0165713937717575
國外,15,12,1.0165121410853917
公股,12,11,1.0163764888165274
價衝,9,9,1.0162952957838545
神準,12,11,1.0162726581101573
無人,14,14,1.016252040626857
泰金漲,8,8,1.0158531833168545
唯量,10,8,1.0154875054541859
超萬張,9,5,1.0154377204570941
價外,11,10,1.0150213931407785
向點,11,9,1.014781165449152
上面,16,13,1.014331861611251
前者,10,10,1.014254875831391
以區間,11,11,1.014251072276287
修改,14,10,1.0137847518223717
觀察美,10,9,1.0136638302073175
現小漲,9,9,1.0136636078708006
醫電子,10,9,1.0135058537726331
徵關稅,11,11,1.013071934834328
挪移,11,11,1.0130478486884575
本周一,10,10,1.0130074728053888
跌逾百點,9,6,1.0128260713592088
戰及,12,10,1.0127844788956974
股雙,10,10,1.012465861461873
話題,10,10,1.0124342483438449
所致,12,11,1.0119412068049087
晶及,13,12,1.0115811404058663
眾多,11,11,1.0115539904017934
點年,12,11,1.0114777044737375
抑大盤,11,11,1.0114004236333394
演習,12,9,1.01137362431934
停歇,11,11,1.0110433547556894
每次,15,13,1.0109361216457375
免受,8,8,1.010928529432023
股紛紛,9,9,1.0107781337000636
一來,10,10,1.0107190699070574
超鴻海,13,12,1.010639761721212
翻身,10,10,1.0105731563308402
聯成,10,9,1.010462215792045
大半,11,11,1.009918084633168
電線,12,11,1.009782870249582
超且,12,12,1.0097624579044675
觀察月,9,9,1.0096936188463579
因股,10,10,1.0095882757369323
紅作收,13,13,1.0092527758269556
增累,10,9,1.0091438872980905
價調,9,9,1.0090259937336046
項目,12,10,1.0084574128267083
挑戰月線,10,7,1.0082792852242517
總部,13,10,1.0076954093191752
通貨膨脹,9,9,1.0075060521043575
中場過,11,10,1.0070471342283198
報大陸,10,9,1.00625543686777
京元,12,12,1.005703466672114
地震,10,7,1.0056448085384386
這裡,13,10,1.0054204417535773
彩晶,13,12,1.0051305526176255
超早,10,8,1.005067425853974
一出,11,11,1.0050117471921958
未明,9,9,1.0048787337388614
盤要,11,11,1.00471884212542
進股,10,10,1.0046575407281337
資下,10,10,1.0044588983421643
桃園,17,8,1.0037112688195702
電美中,9,9,1.0035477019838654
翻空,10,9,1.0034177247611544
藍燈,11,6,1.003242002529257
但台,10,10,1.0032351578965744
履約,11,6,1.0029048622863872
偏鷹,9,9,1.0028743961593964
前指,11,11,1.002803359132528
意向,9,9,1.0026556098498156
主打,12,11,1.0024516497019527
幅表現,10,7,1.0022825899666146
現明,11,11,1.0019720656719318
股亞光,9,9,1.0018082226194396
失神,9,7,1.0018016548707536
股同,11,11,1.0016223392855588
僅小漲,9,8,1.0015692114073396
正確,15,15,1.000758852324358
追繳,10,10,1.000504804028667
落差,11,11,1.0003757583366661
白宮,13,11,1.0002781345921803
翻紅台,9,8,1.000245370146441
東元,14,11,1.0001917898961403
領軍電子,10,10,0.9999130169419884
股汽車,11,11,0.9998671210339667
資買超,15,13,0.999418983564648
元至元,8,4,0.9989989441694627
指數量,11,11,0.9987283916788534
首款,12,11,0.998641098748978
自動,14,13,0.9982606010010175
傾巢,9,9,0.998244925160774
離過,11,10,0.9975077256908993
海因,10,10,0.9971274427994016
邏輯,11,7,0.9969864934794256
中東,11,9,0.9967978856584995
原原,9,8,0.9964336983139895
企業法,10,10,0.9964249184744908
紛雜,10,9,0.996092666936494
資連,12,11,0.995928869248455
下將,9,9,0.9955086033401145
如大立,13,13,0.9954957545610321
小覷,10,10,0.9951436224929808
全家,10,9,0.9951417746049873
容量,11,10,0.9946180328700279
一起,14,12,0.9943220019354219
增近,11,11,0.9941732354433266
慣性,10,8,0.9938480951433093
半年度,10,9,0.9936150236037177
隆隆,12,12,0.993553171204237
外商,12,10,0.9927611665615236
景碩,12,12,0.9924957311855089
點跌點,9,9,0.9924204738954202
碼期,10,10,0.992233120534731
勞退,14,3,0.9921723164495331
客大立,10,10,0.9919795400852772
接手,11,11,0.9918530277517108
第根漲,10,9,0.9917827816035898
雖受,8,8,0.9916845371971713
共享,15,7,0.9916581824815304
欣科,9,8,0.9915693180605533
破局,11,11,0.9915237573600734
年薪,17,5,0.9915090885372351
今晚,11,10,0.9914878029015436
以生,9,9,0.9914515879938753
不穩,11,11,0.990820625404602
可選擇,11,11,0.9903425499806227
光與鴻海,9,9,0.989841124713347
類指數,11,8,0.9890517680635393
增口,12,10,0.9889838815039576
組廠,13,11,0.9888193450648944
跌金,9,9,0.9884822151493595
稅收,11,8,0.9883045286946072
雙雄台,10,10,0.9882491249121529
檔量,11,11,0.9882441622847083
勢將,10,10,0.988057994195822
金控晨,13,13,0.9879469858317912
存有,11,11,0.9879290385672908
精英,11,10,0.9878483481178776
虎頭,9,9,0.9877862831124352
單持續,10,10,0.9873734476801167
現連,8,7,0.9873163822799614
寶等,11,11,0.9870170211876347
價盤,9,9,0.9866933740712011
允強,12,11,0.9865913795551216
振幅,10,10,0.9864853483206832
薪水,14,10,0.9864228030226252
新猷,9,8,0.9861857987949278
債富邦,9,5,0.9861223554731247
測月線,9,9,0.9860894369255067
支援,11,11,0.9857516998126107
勢盤,9,9,0.9857311438838701
僅次,12,11,0.9854226875266857
跨足,15,11,0.9853538293768114
來台,12,12,0.9852871808056609
點三大,10,10,0.9851568274282897
世芯,12,12,0.984908248556662
自新興,9,8,0.9840791249310875
投資氣氛,12,12,0.9839371884811532
收站,12,11,0.9839112629402256
點從,11,11,0.9838643246099391
若台,9,8,0.9837134953850875
一方,10,10,0.9837055619656093
爭議,11,11,0.9835809836156869
美墨,12,12,0.9834693255323766
連兩,10,8,0.9831348584424826
華邦電,11,11,0.9829521487013767
盤後尾盤,9,9,0.9823281770882002
面三大,9,9,0.9812559837602333
困難,13,13,0.9811675990763811
立委,13,11,0.9810233283433772
主軸,12,11,0.9809068052945196
但期,8,8,0.9805993685466035
巨漲,9,9,0.9802229783984469
種種,12,12,0.9802036363837712
推進,10,9,0.9799525522248167
海鴻準,8,7,0.9798614404734485
偏好,11,11,0.9794741418740347
歐美股,9,9,0.9794498324487113
多空分,9,9,0.9793338924091929
面訊號,9,9,0.9793338924091929
億店,9,9,0.9793338924091929
總經,12,11,0.9793294425460274
這對,13,13,0.9781544511601875
運動能,11,11,0.9780299041414664
昨買,10,10,0.9778644479614773
探低,10,9,0.9775104303110851
購台,20,12,0.9774620631936076
股中以,11,11,0.9773185839616834
觀察指,10,10,0.9768217694169843
收達,10,9,0.9765526621244467
聯茂,10,10,0.9765289706016692
資對,9,9,0.9764284772827645
四天,9,8,0.9763310900770541
魏哲家,10,9,0.9757519602399368
東聯,11,8,0.9752766898188372
少見,11,11,0.9752350803477577
全線,13,10,0.975181834698766
時將,10,10,0.9748858387579887
德拉吉,10,8,0.9748756501281384
數台,9,8,0.974750941279057
脆弱,10,8,0.9734436818165303
新大毅,9,8,0.9732245240732331
戰議題,12,12,0.9731327452661183
並進,9,9,0.9729497954501805
漲聯,8,8,0.9723962455892323
聚鼎,10,7,0.9722688385154323
欣電,9,9,0.9722633542428768
數則,10,9,0.9722427176686098
金遠,12,11,0.9721090945549279
置身事外,8,8,0.9720141782058077
五成,12,12,0.9715393651177715
主攻,12,11,0.9714374014159305
股收漲,10,8,0.9707424085723059
譜瑞,9,9,0.9705981972632395
作者,12,10,0.9705119839320825
新聞大立,10,10,0.9704043875302524
點漲,10,10,0.9703987806312443
貨品,9,9,0.9700205274097242
率將,11,11,0.9699285147273357
以國,9,9,0.9697102335797536
金正恩,9,7,0.9696708667620462
掌控,12,12,0.9694967115715829
文創,10,9,0.9693604588945478
引擎,12,11,0.9691751611677686
賴清德,11,6,0.9691413014503562
第二天,11,11,0.9689202826818921
中平,9,9,0.968889771446592
現盤,9,8,0.9684673590508831
戰緩,10,8,0.9684401717426734
董監,9,8,0.9684323207231476
達陣,10,10,0.9683335475313121
直言,10,10,0.9683317963129151
建構,14,13,0.968094883381577
太差,9,8,0.9677867578020927
若持續,9,9,0.9676398455459279
人才,17,13,0.9673384815641203
光學及,9,9,0.9670812701595967
相似,10,9,0.9670754577336311
電視,12,11,0.9669788876504847
改款,10,10,0.9666303659447594
告訴,12,11,0.965998544977285
主台,9,9,0.9655221204975843
群光,9,8,0.9651861129288009
新竹,12,11,0.9650487362454593
挺身而出,9,9,0.9650411199845632
將從,12,12,0.9646334833399789
未遭,10,10,0.9645048072149033
百貨貿易,14,14,0.9644504881924523
成鴻海,9,9,0.9644091792230556
小紅,10,10,0.9640401730477388
穩元,9,9,0.9635481074822109
假效,9,8,0.9633706030788957
資金將,10,10,0.9632615208180656
半月,11,11,0.9630820264014586
破百,9,9,0.9626528859844793
超出,10,10,0.9622444040652903
轉多,10,10,0.9622089142444719
準則,12,11,0.9615478900801865
中多,12,9,0.9613609683560433
尊重,15,14,0.9612182659107069
有撐,9,8,0.9593655775025991
湧出,10,10,0.9591035323762053
醫化,10,10,0.9589436961705766
機鏡,12,12,0.9588435047392162
勝科合晶,10,10,0.9587700778188757
牽制,8,8,0.9585205905913453
單未平,20,13,0.9584200553979961
光鴻準,10,9,0.958201376836804
三角,10,10,0.9578086993305492
創收盤,10,9,0.9572823877491436
中鼎,9,9,0.9569903245162876
吞下,10,10,0.9568236500421023
政經,9,9,0.9567703301170858
電金傳,9,8,0.9563757781959475
資連買,13,13,0.9563643164892786
周量,9,7,0.9559874960105945
增多,9,7,0.9556707904314414
郭董,10,8,0.9556140473575964
週五開,9,9,0.9553895090700709
獨強,9,9,0.9553874465376222
創下點,10,10,0.9551709809329463
跌多漲,10,10,0.9548795392221843
因中,10,10,0.9548674741432517
強過,10,10,0.9547725498855061
將轉,10,10,0.954414088412801
增但,8,8,0.9543155714525606
展台,12,11,0.9540221954173678
檢測,14,12,0.9537076552248075
看不到,10,10,0.9532025452714894
資服,10,10,0.9530067507554296
這段,10,9,0.9529803190554856
台驊,11,10,0.9527274992313105
暫宜,10,10,0.9523847193160468
存款,14,8,0.9523391900519946
但盤,8,8,0.9522508195960467
現區間,10,9,0.9521159685159257
豪宅,11,9,0.9519829292928578
陸廠,12,11,0.9515577808238853
湯石,9,6,0.951318789510543
位處,11,11,0.951033709805074
臨床,11,10,0.9509326509905447
收優,9,9,0.9509016530412226
以為,10,8,0.9508615819634716
別為,11,11,0.9505981179697608
外資連,12,12,0.9505506244378675
電早,8,8,0.9504120369039663
之個,13,13,0.9502674886198276
解盲,10,9,0.949821177418914
會持續,9,9,0.9497766618749158
收及,11,11,0.9493845505893785
電強勢,11,11,0.9493528120682272
燈號,12,9,0.9490478080579279
敵賣壓,10,9,0.9490356775123221
飽受,10,10,0.9487876661323984
卜蜂,11,10,0.9484607309908288
被迫,11,11,0.9476689857215416
大好,10,10,0.9475889689203034
跌鴻海,9,9,0.9474871339403907
模具,12,7,0.9471164397003851
或許,13,12,0.946714610451936
減持,12,11,0.946709134969636
日來,10,10,0.9461208399443308
不具,10,9,0.9458637872614399
分行,10,8,0.9457560494775924
雙漲,10,10,0.9448553651850773
完整,11,11,0.9446767162971205
股價淨值,11,11,0.9444253609535834
電奇力,10,10,0.9444195537979345
金均,9,9,0.9443743645489582
華紙,9,8,0.9442608544427785
兩成,11,10,0.943798100162325
為產業,13,13,0.9434500403582698
及美國,10,10,0.9432623679438346
節長,8,7,0.9429879586328433
光成,9,9,0.9428039069506351
重視,13,13,0.9423634446216272
部隊,9,9,0.9421952669138506
週五美國,9,9,0.9420045159397878
電台灣,10,10,0.9417446130115164
參議,10,8,0.9417197481274204
更強,10,10,0.9415827267970588
領電子,9,9,0.9412474833714192
首周,9,8,0.9412175079955781
急彈,9,9,0.9412054146477242
國喬,10,10,0.9411909761593443
材個,9,8,0.9411445961416514
往往,13,10,0.941045581197689
鷹派,9,8,0.940865166432807
需求量,11,10,0.9408221103431335
完美,11,8,0.9407024328561294
收元茂達,10,10,0.9403810429652728
風波,9,9,0.9402974831670394
低調,11,8,0.9401867425943986
設立,11,11,0.9401431202492022
日馳,12,11,0.9400593384590243
佳及,11,10,0.9400381210361148
剔除,9,5,0.9395544013705637
專注,10,10,0.9394707570073234
屢創,9,9,0.9391244129636755
抬頭,9,9,0.9388742548035174
電欣興,11,10,0.9388684399788813
高至,10,9,0.9387152824696391
高拉回,9,9,0.9386174334023165
高不過,10,10,0.93827926427226
數盤,8,8,0.9382230483558577
周期,12,9,0.9380473886142446
如同,12,12,0.9377693778494807
海股,10,9,0.9371648307254176
業外,11,11,0.9369520616625524
危險,8,8,0.9359157143650195
救濟,9,8,0.9358585465189118
泰材,10,10,0.9357980842613732
難脫,9,9,0.9356908742010778
創漲,8,8,0.9356881440391533
企銀遠,10,9,0.9356878351877418
詮電,9,8,0.9356000442378061
小時,13,11,0.9355303326321435
排隊,10,10,0.9354916729520405
點短線,9,9,0.9350754156317879
華信,10,10,0.9350252505143486
現強,11,11,0.934920272444548
遠雄港,11,11,0.9346264553730758
趨穩,8,8,0.9345663955129775
高姿態,10,10,0.9342683308256903
飛越,8,8,0.9341804577413946
高現,11,11,0.9341442601491438
索尼,10,10,0.9339343139697064
租金,21,6,0.93372196885366
高科技,12,11,0.9336254012384022
張元,10,8,0.933605888137131
會不會,10,10,0.9329558736273693
漲逾點,10,9,0.932950056841222
外交,10,9,0.9329324665084584
趁機,8,8,0.9327874258819063
雷射,9,8,0.9327591242406384
檢調,9,7,0.9327039601481958
中國時,9,9,0.9323655559742489
強升角,8,8,0.9322971400528863
債券殖,9,8,0.9322206574836837
條約,11,8,0.9321055181107418
熱模,10,10,0.931823278303033
午盤過,10,9,0.9315335914779268
板規,9,7,0.9312776117474703
台灣區,12,11,0.9312191127291481
行程,10,10,0.9310306397793281
獲利為,8,8,0.930898284677034
續弱,9,9,0.9305242415885033
黑電子,9,9,0.9300174440325092
收益率,13,10,0.9299702453043888
息率,10,9,0.9298059700910056
高後震盪,9,9,0.9283801245157859
戰暫,9,9,0.9282216652219951
西班牙,11,11,0.9282013624217854
當年,10,7,0.9279518437125376
股買盤,9,9,0.92790032338019
潛望式,18,7,0.927620785090708
拉根,10,10,0.9271733872830958
資昱泉,9,7,0.9267695733581545
三貝德,8,5,0.926734541259032
降目,10,10,0.9258981239583721
下玉晶光,9,9,0.9258897050442031
春雨,11,11,0.9253791647342215
巨量,10,10,0.9252751583097565
治理,14,10,0.9251076361646133
應會,11,10,0.9249530755170793
減月,8,8,0.9249483455599348
單口數,11,11,0.9235048738978641
前鏡頭,11,11,0.9233058615173313
到手,12,12,0.9231347329617808
如國,10,10,0.9231005207369
以免,9,8,0.9229682589449841
發表前,10,10,0.9227627662894502
鮑爾,9,8,0.9222414449328746
告急,9,7,0.9221992569522843
處置,9,6,0.9221866631404352
消退,9,8,0.9219173177237767
恩德,11,10,0.921509781655383
惟台,9,9,0.9213392706212457
墨西哥,12,12,0.9213173391586984
預定,12,12,0.9210057923013846
美中關,10,8,0.9210052271094824
車等,10,10,0.920941414230173
不輕,9,9,0.9209217639572023
外資大,9,9,0.9206546932664056
中斷,10,9,0.9204190344525304
設定,11,10,0.920350401037964
聯電聯,9,9,0.9201685122090545
熱賣,9,8,0.919722069638253
普及,12,11,0.9196814600887039
兩項,11,9,0.9195286707377319
柴火,9,8,0.9194400276531222
改選,9,9,0.9192057026208827
山隆,9,9,0.919013144249243
資青睞,10,10,0.9189006309368455
股績,8,4,0.9188837509428713
大規模,10,10,0.9188049308886671
關前,9,8,0.9186646351616221
混亂,8,8,0.9185004618175259
面維持,10,9,0.9179639450589843
下市,13,13,0.9178699928732381
觀察市場,8,8,0.9177801974324425
揚及,13,13,0.9176975618737024
接任,10,9,0.9175603903727176
低下,11,11,0.9174569882564471
大環境,8,8,0.917398239264362
鋼上,9,6,0.917224390357646
進光聯,8,7,0.9168184636516248
開花,10,9,0.9167268611125413
各家,12,12,0.9167156450978393
不退,9,9,0.9165903630467008
正成長,13,13,0.9165511231804823
前三名,9,9,0.9164043513417376
發射端,13,10,0.916198230783113
殺尾盤,9,8,0.9161981807757145
漢微科,14,10,0.9161271865697889
六角,9,9,0.9159558088983211
貨副,9,7,0.9152245158082583
週四美,9,9,0.9150428491510509
漲個,9,9,0.9147663251159119
夾擊,11,11,0.9144620099388625
現轉,8,8,0.9144382686452102
連三黑,10,10,0.9143760937975471
大震盪,9,9,0.9142510164416147
過後漲,9,8,0.9138823665134646
日連,9,8,0.9138345620405939
追平,10,10,0.9133984551540046
股元,9,9,0.9131918568919494
機型,10,7,0.9131840235957411
壓拉回,9,8,0.9128912526426263
充數,11,10,0.9127223997487938
方士,9,9,0.9126852093046501
盤後美,9,9,0.9125069231310667
產值,10,8,0.9123329877873867
利勤,9,9,0.9120857345013377
電廠,10,10,0.9120320903607981
戰前,9,7,0.9119183863011047
應不會,9,9,0.9119165044001016
成臻鼎,10,10,0.9116314968328693
適當,10,10,0.9115639496598527
二個,10,10,0.911324145843089
宏遠,10,9,0.911277412637983
前瞻,11,11,0.9112702668386014
巴巴,13,13,0.9109667959265931
一路下,9,9,0.9106757203593209
創紀錄,10,10,0.9105602909295857
半周,9,9,0.9102405812865374
未受,9,9,0.9099142390606971
燦星,8,8,0.9099119349830793
難道,11,8,0.9098251243066897
借貸,10,7,0.9092285110835551
告終,9,8,0.9090098491493923
將配,11,10,0.908655635590339
坐鎮,8,7,0.9086088698975099
軍衝,9,9,0.9082561613272565
旗艦機,9,7,0.908240841737695
本金,15,8,0.9081098043402013
股轉,8,8,0.9079407443950376
揚言,9,9,0.9076859680452339
王道,11,10,0.9076780318844979
財富,14,10,0.9076749921517708
感到,10,10,0.9076749911997398
總理,10,10,0.9075757687263388
億元大,9,9,0.9074818719282682
時台,10,10,0.9074219264505389
拋售,11,11,0.9072489143384339
出線,10,10,0.9069180123047134
往點,9,9,0.9067187932720532
配對,10,5,0.9060444302551691
華航,8,7,0.9054929783210774
漢翔,11,4,0.9052490808975193
天量,8,8,0.9051422476593483
上任,10,9,0.9051397724910998
價拉回,8,8,0.9045544912931512
大陸股,8,6,0.9040390999800219
線月線,8,7,0.9040340035155395
波音,13,11,0.9038720908077563
慘烈,10,10,0.9038507017764492
金買,20,11,0.9038202044681296
遭下,9,7,0.9036491233118793
權皆升,10,10,0.9033469832671753
潰散,9,9,0.9033010002998777
不建議,9,8,0.9031990680204476
往來,10,10,0.9027421058710909
週值,9,9,0.9023049758620908
積電股,10,10,0.9022903540102895
儒鴻聚陽,10,10,0.9020863235570055
挺進,9,9,0.9019719670094881
開票,9,7,0.9018636784881183
永遠,13,13,0.9011968371219837
近成,10,10,0.9011581071391863
無論,14,14,0.9010680282389347
辛耘,11,11,0.9009135283978976
減資成,9,8,0.9007309034760385
泰證,8,8,0.9007188550977847
泡沫,11,11,0.9005373350209351
永豐餘,10,9,0.9000221492994989
部副,12,11,0.899722902420937
商銀,8,7,0.899518719712423
預售,9,9,0.8994176818073657
將續,10,10,0.8992203229641547
看國際,9,8,0.8987163255531982
非電,10,9,0.8985226893880683
光佳,9,9,0.898503630285956
保障,12,10,0.8984480262751331
為國,12,12,0.8982689210533215
增達,10,8,0.8981729585989515
券晨訊,14,14,0.8977982415824899
伸堂華,10,9,0.8976558403423466
推特,9,6,0.8974491914567406
股進,9,9,0.897334433192227
高達點,10,10,0.8969827661708366
強震,9,7,0.896978575565293
貶破元,9,9,0.8969401882555675
經營權,11,10,0.8968660744854449
創股,8,8,0.8967508835916106
涉及,12,12,0.8967214531819281
回量,10,10,0.8957743988840736
滬深,17,12,0.8956875766901294
公債,11,8,0.8950221853952922
股多數,8,8,0.8949731412666952
感測器,11,9,0.8945953498301301
鏡頭廠,10,10,0.8944544401235018
對美國,8,8,0.8944130564898528
增年減,8,7,0.894337783383647
今年初,10,9,0.8942231836473742
由股,9,9,0.8941044999573964
當其衝,10,8,0.8940790609127995
清楚,12,12,0.893583830720364
以造,9,9,0.8932835490705234
瞬間,12,12,0.8932640023840316
資資金,8,8,0.8927877395396406
站台,8,5,0.8927850698000853
果然,10,9,0.8926656747731189
單並,8,8,0.8926045587647091
中時,8,8,0.8919644514063472
主動,9,9,0.8917512899332185
開點,9,4,0.8915223982627308
鋼華,9,9,0.8914906223892212
整流,9,9,0.8914010137040465
還未,9,9,0.8913478327286608
提名,9,9,0.8912771182514582
紫光,13,7,0.8912621141260866
廠營,9,8,0.8905492454175247
大中收,9,9,0.8904463405635737
下跌股,8,8,0.8902919645772872
金投信,11,11,0.889834709123864
使大盤,10,10,0.8893998753735911
南韓,9,9,0.8885117973051392
將於,10,10,0.8883774543077059
已降,10,10,0.8881265471670664
中櫃,8,8,0.8879329194084492
三家,10,9,0.8878185837295565
下開,9,9,0.8871740161143745
傳言,10,10,0.8871629630462785
現價量,10,10,0.8869075681199143
創低,12,9,0.8868364677675814
各為,10,9,0.8862100080674017
新紀錄,9,9,0.8858885669687813
電廣達,8,8,0.8858207910026221
隔夜,9,8,0.8856321380717409
第三款,28,16,0.8852522214649498
之倍,28,16,0.8852522214649498
篩選外,8,8,0.8849945543403901
尚待,10,10,0.8846821412503301
增逾成,9,9,0.8841907637732997
實質營,13,13,0.8839221449023584
信用,12,8,0.8836767774868792
淨值,12,12,0.8831977801960934
單周,10,10,0.8830805086910657
重拾,12,12,0.8828323310302405
學鏡,9,7,0.8825007529451216
洗三,8,8,0.8823577116810488
日電貿,9,8,0.8821969413671367
真是,8,7,0.8820338626251663
跨入,10,10,0.8818890959713064
收季,9,9,0.8818512984526458
空襲,8,7,0.8818115705760473
周奇賢,11,10,0.8815501675970454
受難,9,8,0.881537356296527
中共,9,4,0.8814706731638511
價格及,12,11,0.8813776422364028
現弱勢,9,9,0.8808622260798893
金金,9,8,0.8808284285506589
移到,9,3,0.8803979031204436
記者陳昱光,9,9,0.880245412882988
鋼世紀,9,8,0.8801223405264338
傳輸,12,12,0.8799381721949382
籠下,10,10,0.8798785008595257
點與,11,8,0.8797639818563049
但點,9,9,0.8797454016868694
電衝,9,8,0.8796893869684986
季合,10,9,0.8795171059364703
全世界,11,9,0.8794647728177044
單車,10,9,0.8794227718040334
暑假,9,9,0.8791344161062165
導線,10,10,0.8789741913622441
壓重,9,9,0.8789112369871765
銅箔,9,9,0.8788549262002943
成台,11,11,0.8784893589750946
較少,10,10,0.8781748157233074
增資,11,10,0.8778628675807589
五度,9,8,0.8778456252390338
電容,9,9,0.8776690310070432
聯上,11,10,0.8772612515351927
對策,10,9,0.8770994143741655
連四紅,9,7,0.8769549973180228
點守,8,8,0.8769430688652489
超逾萬張,9,9,0.8767415412020578
銅價,9,8,0.8766619798600603
群益期,10,10,0.8760906334284599
師蔡,11,11,0.8759124451013214
明翰,11,11,0.8759124451013214
找到,12,11,0.8757635751757256
元上,9,9,0.8757263316971304
成共識,11,10,0.8754421305129368
大事,10,10,0.8754025860978476
手遊,8,8,0.8740849647871743
積電開,9,9,0.8739847492070938
忽略,11,10,0.8739473828566133
進反彈,9,9,0.8738698821163727
智原,10,10,0.8738007248602744
飯店,9,9,0.8733754395848251
降價,10,8,0.873108288262217
回補庫,11,10,0.8727118031479035
有感,12,10,0.8724051617981899
侵蝕,9,8,0.8722703303739076
風潮,9,9,0.8716636692653835
為首,10,10,0.8714506664672583
齊力,8,8,0.8711179741501867
前一天,10,9,0.8710077601843663
七月份,12,6,0.8708113499832421
光景,9,8,0.8706964797555117
業主,11,7,0.8705591611701541
題材個,9,9,0.8703653638195972
徵稅,9,9,0.8702821336409834
趨強,8,8,0.8698793870111354
今漲,9,8,0.8698417421918393
電終,8,8,0.869738374585681
超萬,8,6,0.869735010758821
平價版,11,9,0.8695303284823073
萬餘口,8,8,0.8693177922916411
收富鼎,9,9,0.8691332427413129
自點,9,9,0.8689937843219622
手機廠,13,10,0.8686997089732693
巨路,9,6,0.8681196603718694
消失,8,8,0.8678670918204752
最後回,9,7,0.8675650665701233
存續,33,33,0.8670807322385302
想法,9,9,0.8670738814045134
股動,8,8,0.8670331557024195
風電股,10,10,0.8667977703693875
碩及,9,9,0.8665566774474381
點的點,9,7,0.8664445881038331
