token,tf,df,tf-idf
國泰證期,19,18,1.7107712883657422
示警,19,19,1.7103127601573491
分大盤,12,12,1.710194651300014
天慶,20,5,1.7096368674694675
依據,25,25,1.709503108618817
點櫃,18,18,1.7093647486566619
櫻花,14,11,1.709159311492119
超微,22,18,1.7073072576179307
打開,17,15,1.7070300270375123
股賣,21,21,1.7060975936834626
外資淨,21,20,1.7059722572884437
僅靠,18,18,1.7059037966080972
日及,18,18,1.7048638019871822
下行,23,22,1.701474250755058
並收,17,17,1.7007257564900307
季合,21,18,1.7007144878234497
點現,12,11,1.7004889182898335
收元漲,16,12,1.7001362134231202
鎖住,16,16,1.6994828511517657
面向,21,20,1.698849810763788
凌厲,17,16,1.697200670344883
區域,20,17,1.6969936387320401
記憶,21,21,1.6957737222841969
股連,20,20,1.695594062487504
電股價,15,15,1.695394300403882
數仍,18,17,1.6945767530155382
股價強,16,16,1.694086122861383
股逢,19,18,1.6937818983290256
聯亞,19,19,1.693481463346127
已過,20,19,1.6933431742193292
失業,19,19,1.6918855767503467
攻點,15,14,1.6914199053316232
略低,19,18,1.6908162205720778
跌量,20,20,1.6901078491046777
不算,21,19,1.6900718644879034
新能源,20,16,1.6887298568426807
信貸,13,8,1.6885294682039658
法國,18,18,1.6884295373194425
新一代,22,21,1.6883170911899263
時代,23,19,1.688019389217395
數個,22,21,1.6873112386407
鋼鐵及,18,18,1.6873096744836202
發科台,18,18,1.6871381757470645
則有,19,19,1.6868498193467802
撤退,18,15,1.6864879939968125
金正恩,16,15,1.6858460512070956
一檔,21,18,1.6858123294033889
四天,18,16,1.6856969248768183
日系,21,15,1.685545066686271
光個,56,23,1.684671271406789
現強,22,20,1.684440975517668
實力,21,19,1.6833846601671476
受邀,12,6,1.6825741631712805
完工,22,21,1.6823836694246244
電鴻海聯,18,14,1.6823563799812817
上半,17,16,1.6820267658002275
不妨,20,17,1.6810891827512984
發表新機,19,14,1.6806447794274828
目的,24,24,1.6795578351818379
並沒有,22,19,1.677774367783887
櫃買市,19,19,1.6772588408016027
吸引力,18,18,1.6769551526500048
機型,17,13,1.6762831285117332
極短線,18,17,1.6750310158599113
定期,22,13,1.6743424074858326
撮合,21,11,1.6740453610554826
趨堅,18,17,1.6737940177945623
發出,20,19,1.673492981134717
豁免,18,13,1.6732967919966557
不漲,19,19,1.6726548022844665
外流,17,16,1.672481663024369
等類,18,18,1.6710095339093167
喬台,18,18,1.6708003093785508
類指數,21,17,1.6704193047016802
擴散,17,15,1.669878912435995
調高,18,17,1.668871388439579
週五美國,17,16,1.668610952311015
功率,19,18,1.6679803796477939
抵銷,22,22,1.667325026594189
重拾,18,17,1.6647396603179792
張志榮,21,21,1.664438025484808
蔡明彥,18,11,1.664403475577957
雙鴻,13,11,1.6641256175012686
美系外,16,12,1.6628383314452573
解套,18,15,1.6626118262791418
積電聯,15,15,1.6622655276053435
以台,19,19,1.6619685792444068
胡連,19,18,1.6614192883266794
發光,17,16,1.660902046675556
積電鴻,20,18,1.6603188209860897
股無力,17,16,1.6600450212653326
協定,23,20,1.6580027260391434
多口,19,19,1.6576037297684858
不止,16,16,1.6575554680467928
昨獲,17,13,1.6562476357449458
政局,18,17,1.6559592579198446
三雄表現,16,16,1.655138548733557
交易量,22,22,1.6551275784480288
線及,19,18,1.6545535186616505
寶科,21,21,1.654097905008031
新普,20,11,1.652724877536018
資主導,18,15,1.6524251116157187
出脫,20,20,1.6523212987124867
科南,18,17,1.6520153539388487
守穩,21,19,1.6512138892202826
由點,18,18,1.6511561725602764
可維持,17,16,1.6508320847293996
第一款,46,17,1.650750127038331
注重,18,18,1.6505223523525716
宏捷科,15,14,1.6493511947577382
運達,17,17,1.6492512308860965
標台,14,14,1.6488020515511597
回台,18,16,1.648758339935458
挾量,17,14,1.6487013464958022
仍持續,18,17,1.647896416400739
減營業,18,18,1.647681555771298
分享,22,19,1.647286667106088
大售,20,8,1.6457938258498241
能維持,18,17,1.6457175388951937
股延續,20,19,1.6456518042143786
中震盪,17,17,1.6443333414929884
漲價題,19,18,1.6442456800722656
股壓,15,15,1.6439796687816917
三盤,13,13,1.6438798991182348
英利,21,20,1.6429536890620224
報酬,25,18,1.642699119334329
金國泰,17,17,1.6425937049087642
軍下,19,18,1.6423197645449972
熱度,19,18,1.6420972746194884
詳情,22,22,1.6419963807939106
當中以,18,18,1.6417800437143184
組廠,19,16,1.6402588268255616
佳音,18,16,1.6397352651363046
專業,24,21,1.6389760726409013
僵局,15,14,1.6386403105851157
雲端,19,17,1.638451965422761
損益,18,10,1.6381295760329984
工廠,22,18,1.6380126687096197
出場,15,13,1.6380065128659838
認證,20,16,1.6371467016969428
領軍,17,17,1.63644246999853
起漲,25,22,1.6360140977125952
仍處,20,17,1.635737541884907
狂瀉,18,13,1.6353974993174012
經連續,18,17,1.6349355088799586
配息元,19,16,1.634820041756874
相關個,21,17,1.6347903603326293
穿越,20,19,1.6345516983902693
當時,18,17,1.6338648274359895
滿字,23,19,1.6333087302968814
土洋,22,22,1.6331148840271839
裝置,20,19,1.633100206485661
師薛舜日,14,14,1.6328918926368328
電競,21,21,1.6316728587663718
肯定,23,22,1.6316289297741697
中富,19,18,1.6311490979443175
美歐,17,13,1.6293073082758704
內部,19,18,1.628546620635095
薛舜日,14,13,1.6266235187110514
跌逾點,15,13,1.62569635816079
光跌,17,17,1.625111728937583
進而,21,21,1.6245902449594556
呂淑美,20,20,1.6243300498068929
電廣達,11,11,1.6240674834268045
行庫,22,20,1.623921173400936
背景,25,21,1.6235669071129528
登高,17,17,1.6234668630098787
民主,19,10,1.6227787025109717
期望,19,17,1.6214355102402984
獨強,16,13,1.6213161442622557
稅後淨利,19,14,1.6209193796267607
構買權,20,20,1.6204344225582878
元收,17,15,1.6203435106931192
泰銘,26,11,1.6195895891249583
力量,23,21,1.619566835792657
超跌,19,19,1.6195394377030934
攸關,18,18,1.6194060063578768
響點,14,14,1.6192695987994752
值約,14,14,1.6186528094837287
上旬,16,13,1.6175907130938008
瑪康,17,15,1.6175285861584197
醫材,20,20,1.6167848570241206
補貼,18,13,1.6159433940578647
高技,19,15,1.6128187307881598
光台積,15,15,1.612511823102153
石化,19,16,1.6119751262528303
出走,18,18,1.6115484822765553
急漲,19,19,1.6115011417561227
並以,20,20,1.6110863166013423
股齊,16,13,1.610681681365315
一半,19,17,1.6106190149735913
重創,16,16,1.6105797857721644
點尾盤,18,18,1.609865161805696
健策,18,16,1.609799636078865
之中,21,19,1.6097777974333454
電旺宏,14,14,1.6095525685928935
台化台,17,16,1.6092577173024463
所致,18,18,1.6081529443681564
以元開,13,10,1.6068476377444003
與點,17,16,1.606742752658709
光表,16,16,1.6065228135650773
發科日,16,15,1.6058376695490781
貨潮,17,15,1.6049478457240616
立即,22,21,1.604926046077366
買進,28,19,1.604862764018681
面對,18,18,1.6040280963246722
光營收,15,15,1.6040101359441383
微體,18,17,1.6034859469108191
看週,20,20,1.6032260728842078
中華電國,12,12,1.602734331374479
非電,17,16,1.6026706416510867
股三,14,14,1.6022513865417656
遊走,17,17,1.6021969571935908
陣營,17,15,1.6021009900480536
刪除,26,21,1.601529990598905
光國泰,10,9,1.6012632304766838
將到,19,19,1.6010430983887831
下緣,21,19,1.6010069277022074
增合,19,17,1.6007621542155195
台紙,18,18,1.600394383098184
電月,18,18,1.6003723348820875
四月,19,16,1.5998670788179152
興櫃,19,18,1.599770905719905
航運類,18,18,1.598088807997757
印尼,21,20,1.5978920223794826
谷月涵,20,8,1.5975852371504928
加深,20,20,1.59689724887447
因美國,17,17,1.5968039118334623
不輕,18,18,1.5956455433014443
曙光,20,19,1.5953961119441387
崩跌,16,13,1.5949901129758257
價結構,18,17,1.5928581693375528
成衣,19,15,1.5926707485802658
大力,20,16,1.591946869463208
新紀錄,17,14,1.5915308148299925
以震盪,17,15,1.591034771969769
張價格元台,11,10,1.5909898042975414
回補空,28,26,1.5908870839096199
軋空,19,17,1.5901098787663739
用戶,21,16,1.5895823446895978
流動性,20,17,1.5887145602882775
光持續,13,13,1.5879587032163636
比分,20,20,1.5871353883168429
股賣壓,16,16,1.5865838187850392
電玉晶光,11,11,1.5860048784347378
線得,16,14,1.5859916945376904
股價收,17,16,1.5853835216080356
股難,16,16,1.5853663595009526
光元,15,14,1.5850497302760378
震撼,18,18,1.5849774090417674
價持續,19,18,1.5839020422357417
寶島,19,19,1.583822434282248
利多消息,19,18,1.5836325395011444
機將,20,20,1.583257365153212
感到,20,19,1.5831553136439545
廠鴻海,16,15,1.5818876584547559
強烈,18,17,1.5801851797191422
嘉晶,18,16,1.5790213362525485
小弟,12,8,1.5783632455213783
估算,17,15,1.5780243961638016
鼓舞,18,18,1.5766211118768172
商台,14,14,1.576571785774986
商大立光,13,13,1.5765681900454331
不見,21,17,1.576298744857967
美國道,21,20,1.5758170622978482
金跌,14,11,1.5755521259170955
鼎力,12,7,1.5746657679020926
慎防,17,14,1.5746182756230118
群光,14,14,1.573958001462096
資加碼,17,17,1.573805779357877
停元,14,13,1.5734097843974069
數位,21,21,1.573380263322588
金永豐,18,18,1.5721558041715207
日出,17,15,1.5712023709756797
主導,19,18,1.570943234453059
對象,19,18,1.5706604870360146
同創,15,14,1.5706487202941193
立隆,19,19,1.570613720028267
新任,17,17,1.5684742720760163
以油,19,19,1.5684511953664932
股萬點,16,14,1.5682725872732801
績題,22,18,1.5680011060783727
陰影,18,17,1.5675152848913285
別為,20,20,1.5661562357490935
看旺,19,19,1.5660481706199931
滬深,25,20,1.565527440066369
景碩,15,13,1.565482737740804
相差,13,13,1.5654802921942428
營建類,14,13,1.565446047793348
將開,16,16,1.56530585797988
位數,19,19,1.5644488299752821
單來,20,17,1.5643245436420585
建置,17,14,1.5643202297970442
流動,19,14,1.56335059292627
以光,20,20,1.562458333356326
本市,18,17,1.5624303540067435
電表現,15,14,1.5623195883335423
孟晚,19,13,1.5622229657215063
照相,17,11,1.5618678334809335
現價,19,18,1.5604107559266014
抑台,17,17,1.5597811730806987
管會,19,18,1.5592514221485387
立光元,13,6,1.5589911046841305
看空,20,17,1.5587116080123185
現盤,17,15,1.5583143332705598
停作收,16,16,1.558161774495672
不動產,17,16,1.557807432791343
指數續,15,14,1.557243496577411
收平盤,16,13,1.5568278357273027
股要,18,17,1.5560121962674942
股價位,16,15,1.5552700951193243
回盤,14,14,1.5552539591633243
再現,20,19,1.5542996539397969
投顧台,18,18,1.5539556912752983
破年線,16,13,1.5525730589365268
較大,16,16,1.5512725680015431
萬台,17,9,1.550157977384716
收期,11,11,1.5500740358600953
領下,18,18,1.5497767688103363
證券台,17,17,1.548979522978003
終端,19,16,1.5485008860021572
資金將,19,17,1.5482564132044556
微科,18,17,1.5477312962543717
允強,17,17,1.5465577604911922
並持續,22,22,1.5462335892898773
點支,15,14,1.5462266203135047
金投顧,19,19,1.5443053681337973
連個,18,17,1.543677615697781
必要,19,18,1.5430156876774204
及強,19,19,1.5429930422160574
交替,13,12,1.5426746560898104
黑收,15,14,1.542522939685063
即可,17,17,1.5423522892980834
億元量,16,16,1.5422096618790166
電玩展,18,18,1.5421731410768602
高端,18,16,1.5412071211477711
計師,16,16,1.5411670371702584
蔡明彰,16,9,1.5402058494753914
新加坡,17,16,1.5393609431568114
檢驗,19,19,1.5391504762157864
預測值,12,7,1.5389411757660536
巴菲特,18,18,1.5386285164768658
衝刺,19,18,1.5368831278874024
探低,16,15,1.5363437193110696
需觀察,17,16,1.5356747963723332
勢則,16,16,1.5353542674843408
千億,19,18,1.535297578478747
購買,13,12,1.535158461894365
上市日,18,18,1.5348247923554832
結盟,19,18,1.5347053725801103
仍會,18,16,1.5342011793435428
電聯電,16,15,1.533980200046562
應持續,20,20,1.5337027615776078
勢者,16,14,1.5323652466102855
財務長,19,19,1.5320837157980471
化富邦,9,9,1.5320823512423274
宏大,18,17,1.5312735795495753
衝上點,15,14,1.5310478575586093
獲利創,17,17,1.5306072165409939
盈餘元,16,15,1.5304341170159617
葉倫,19,17,1.5297982965005827
高層,21,19,1.5293908039412423
不敢,17,16,1.5293271961831
金華南,19,19,1.528824573190087
引擎,18,17,1.5287951161887263
國泰證券,12,8,1.52859272884205
預計將,17,17,1.528524639215725
收益率,20,15,1.5285222859922944
較弱,16,16,1.528208496076811
首當,16,15,1.5280534549629095
重建,19,15,1.527427584796058
每天,22,20,1.5273151796878424
數成長,20,18,1.526923489434149
火力,19,18,1.5266920806651498
申報,20,19,1.524783478663149
點元,16,16,1.5246113738610543
增創,18,17,1.5234395432608878
新華,17,15,1.5231904083775318
光統,21,21,1.5231864490288753
續揚,17,17,1.5216711436079995
留強,21,21,1.5214844546201474
續攻,17,16,1.5212283139490603
攻抵,20,17,1.5209126158401005
避風港,15,15,1.5206612476996233
文創,19,19,1.520367927579742
檢測,18,18,1.5200394334019802
平衡,18,16,1.519906220583334
早盤勢,18,18,1.519724416550111
剔除,18,15,1.5196626027760367
滿足點,16,13,1.517788458123224
機款,18,15,1.5171689257171166
一購,25,15,1.5171316909061632
矽晶圓廠,15,12,1.516983022719665
恐難,18,18,1.5165072185164754
存底,17,16,1.5164328160662315
上移,18,17,1.515545131328358
金則,17,17,1.5154456884893759
無人,17,12,1.5150467908220742
想要,17,15,1.5149875091619847
高科技,19,18,1.5139212703763492
共有,19,19,1.513796122121231
擴大到,17,17,1.5129871563884356
南亞富邦,13,13,1.5126263957495174
意味著,19,19,1.5117986096900682
行使,17,17,1.5116550910661
點前,15,15,1.5115925863180424
留長,16,16,1.5109428073124045
追逐,19,19,1.5106453536221056
同欣,15,14,1.5104941094468374
漲超,15,14,1.509547857248108
新元,24,19,1.5092119114030738
服務業,19,17,1.5088596060277917
回季線,16,13,1.5082407394930946
線且,16,16,1.5081434113236567
勉強,18,17,1.5080874352532847
權皆降,18,18,1.507691331863247
股價預,17,13,1.5070431762454273
收月線,14,10,1.5066891543923737
國泰金收,15,15,1.5062458313379974
星巴克,14,10,1.5056421378216718
具業績,18,18,1.5048131278117762
資青睞,16,16,1.5038190302485608
鋼等,16,15,1.503544005129107
大錢,18,18,1.5026826128797703
頭市場,15,15,1.5023521756197389
暢旺,18,17,1.5023015215802986
發放,18,16,1.5016090670988615
活水,18,14,1.5012601834245871
多重,17,16,1.5011220325896362
其餘類,14,14,1.5009668846443698
瑞儀,20,18,1.5006869080193068
股帶動,15,15,1.5002835650304562
資在,14,14,1.5002512332146065
交出,18,17,1.5000851943416433
中午,15,14,1.4994301743840404
倖免,16,15,1.4990295307295942
將近,16,13,1.4978361994924614
正崴,18,18,1.4971325505243176
高科技股,13,12,1.4968717049289966
衝破點,15,15,1.4967558739887639
股玉晶,16,16,1.496596517319701
通通,15,15,1.4962242014055935
一例,15,8,1.4961359728170267
藥證,17,17,1.4951393066058087
不遠,16,14,1.4949913008126912
點周線,14,14,1.4944167979039866
夾擊,15,14,1.4941259823551793
意圖,17,17,1.4941023364240122
點美股,16,16,1.4939321909167078
光碟,17,17,1.4936487078708
江興,14,9,1.4932246139799237
月業績,16,16,1.4930688008161948
仍強,14,13,1.492482785313986
口元大,12,12,1.4921961263535204
日車,20,18,1.4917450768780613
之路,18,15,1.4897200377737676
來臨,18,16,1.4896823041097242
王台積,16,16,1.4896057002826577
有力,17,17,1.4892038446568359
居次,13,12,1.487984225464922
現類,13,13,1.487814524763272
黑色,17,16,1.4878123035745345
增多,15,14,1.4876797840032387
處理,27,19,1.4874220639407125
手上,18,17,1.4864347416834411
孟漢,17,17,1.4864329143530117
億技術,18,18,1.485426256083772
泰金開,14,13,1.48490423235461
告捷,17,17,1.483434831100544
事實,19,18,1.4832945640569013
新春,16,13,1.482909275424966
萬海,16,16,1.4828299896904964
若外,15,14,1.4827788504711106
電小漲,14,14,1.4824458486645653
電華,13,12,1.4824131324954024
生醫類,20,16,1.4818219534893218
分行,19,16,1.481361569377199
惟尾盤,16,15,1.4812367398000663
日興,18,17,1.4812317589620856
步調,18,18,1.480911609162656
大聯大,15,12,1.4807252938609388
壓縮,16,15,1.4805587832155385
網站,19,12,1.4796272422591241
趁勢,18,18,1.4794732844700582
助力,13,13,1.479168919930907
爭取,17,15,1.4786210174409444
光日,14,13,1.4779209592022138
六月,18,17,1.4778997616443539
各家,17,16,1.4772643888889736
財政,18,16,1.4752144650857855
私募,21,14,1.4751761698569834
資金排,15,12,1.475118940761952
現增,18,8,1.47497017296977
喜迎,17,16,1.4747719942469195
隨之,15,15,1.4743958585619363
企銀,17,17,1.4743707347883606
慶祝,19,18,1.4738220632341559
證券頭,9,9,1.4726038033268325
一輪,21,19,1.4720684264666382
為盈,16,15,1.4720590885630773
數大關,15,12,1.4714503679958773
積電法,16,14,1.4713226791953402
不及,16,16,1.4712869851122565
紛擾,17,16,1.4708069322302268
光電自,12,10,1.4706193877705345
穩跡,16,14,1.4705822619304276
蘋陣,16,14,1.4705288063293538
自由,14,12,1.4695611086424956
出頭,15,15,1.469136457997051
恐影響,16,14,1.4686847186346716
價收,15,15,1.46856386755611
以電子,17,17,1.4685483656929104
轉換,18,17,1.4683028233817956
盤作,15,15,1.4681673126679322
測點,15,14,1.4676853280701403
創下史,13,11,1.4675099018788456
淨利,17,17,1.4662919001273862
希拉,16,10,1.4660463160651727
全都,16,16,1.465542704589398
跌台,15,14,1.4654689974236406
強強,16,16,1.46515466402828
算是,16,16,1.4648843530101183
阿根廷,18,14,1.464376081081778
貨賣,15,15,1.4635467562626248
領失業,10,8,1.4634056371488837
兩岸關,14,9,1.4628127352383267
結算前,16,14,1.462551351027288
光玉晶,14,12,1.4622645584578469
拓展,20,17,1.461442221723269
漲鴻海,14,14,1.4609136748374631
備貨,16,16,1.46052904081854
開反彈,18,14,1.460165700695776
本業,17,16,1.4596079736876564
沾光,16,13,1.4589023541346355
人力,20,17,1.4584618289782691
反之,19,19,1.458206866220867
轉讓,18,13,1.4579796790851403
從技術,14,14,1.45731408317518
董監,18,17,1.4566408067071357
積電盤,12,12,1.4562236286255317
矽創,17,16,1.4559946462641766
集體,17,16,1.4558495403675822
看百萬,15,15,1.4556290844158841
盤力,19,18,1.454520210855531
合庫,15,12,1.453666647596134
軌道,18,14,1.4535413952716545
演說,16,15,1.4523203374907996
低下,15,15,1.452080279526292
連番,17,17,1.4510658413649975
今盤,13,12,1.4508100056024569
不住,15,14,1.4501596995237664
華邦電,15,15,1.4500177678478987
幣貶值,18,11,1.4495098087452634
收達,19,15,1.4494628264336145
低位,16,14,1.449193462005278
股玉晶光,15,15,1.4490135184210333
破元,10,9,1.448198524642374
大約,17,15,1.447915175945429
短打,11,9,1.4477339232063975
股法,14,14,1.446907771357548
續漲,17,17,1.4465282377135795
超乎,14,12,1.4452661827441784
有個,16,15,1.445151419486067
跌到點,14,12,1.4449512450210704
出盤,14,14,1.444367013781521
戰衝擊,16,14,1.4438514749784437
泰金及,16,16,1.4429767405249627
遭受,15,15,1.4429308684427018
兩國,16,16,1.4428700320219707
回收,16,15,1.442723821347287
審慎樂觀,15,15,1.4424758159273094
開發金,14,14,1.442328969190704
奈米,15,14,1.4415666885455893
週轉率,27,21,1.4414827202125362
依照,19,17,1.4413473293560322
美國稅,16,14,1.440667809565093
仲裁,15,12,1.4400262485869468
盤要,15,15,1.4398388514142064
倉口,22,18,1.4398160054796785
光學廠,17,14,1.439277235882106
核准,18,16,1.4392616951256412
創鴻海,13,13,1.4389360728275669
差異,16,16,1.4375508764962401
慧洋,12,8,1.4372391792499009
連三紅,16,16,1.4371968418894352
停台,15,15,1.4364138686922412
稅後盈餘元,12,10,1.436385689089902
將延續,16,15,1.4362512484274008
規範,27,18,1.43624341652059
金中,16,16,1.4362414548460758
穩下,14,14,1.4359722689428656
加強,20,17,1.4350791818164519
憂慮,16,16,1.4345214033441405
榮陽明,14,10,1.434196037103622
達台,17,15,1.433674819962853
標股,16,15,1.433670490447503
點加權,13,12,1.4334801182326555
驅動,18,16,1.4328056855356122
移動,18,18,1.4318461728031435
股呈現,15,15,1.431688091916558
里昂,15,11,1.4307432825073867
寶成,17,16,1.4292689616596586
營收季,16,16,1.4292167782369276
商業,17,15,1.4284476967704522
壓湧,15,14,1.4282273553920537
基亞,13,11,1.4280336182849824
中僅,15,14,1.427544970338193
抵抗,14,14,1.4266991621251743
發科聯,8,6,1.4266864602997973
廣宇,15,13,1.4265663709117398
中東,16,12,1.4258988986195367
盤大漲,12,12,1.4258892403132621
整台,17,15,1.4257260299547905
狂跌,12,10,1.425603969845334
公平,18,16,1.4244345303985158
邀請,21,17,1.4242709808449368
生物,18,15,1.4238073552893773
落後補漲,15,14,1.4225373562895045
童子,17,12,1.4223287328464598
指數拉回,17,16,1.421419368805162
報稅,15,13,1.4213597911683256
改選,17,12,1.4211641902829213
九月,18,13,1.4198592740302374
短線將,15,15,1.4198152365421217
一休,14,7,1.4195307655447216
大戲,13,11,1.419510425858892
股聯,16,16,1.4191310913004656
歐美股,15,14,1.4184285988626384
目光,15,15,1.418411003528751
豐泰,16,16,1.4177040985346374
如同,12,11,1.41767542760717
仍為,14,13,1.417265083339133
貶勢,16,16,1.4163418118765276
配發,19,16,1.4162450402769091
一碼,17,15,1.416189406728735
現跌,16,16,1.4156769265796738
震幅,15,14,1.4154413928055656
案例,17,13,1.4144455374435614
委員會,17,15,1.4141649709341946
雖以,14,14,1.413752885447463
熱潮,16,16,1.4132907662622172
天期,15,13,1.4130668590897588
延伸,16,16,1.4121714715322398
隆中,15,11,1.4120335959429717
一月,15,15,1.4111414116467305
時機,18,18,1.411003443468343
盤過,14,14,1.4106985240269132
鐵股,14,12,1.4105491949714812
熱門股,17,17,1.4102343597252944
崩盤,12,8,1.4101468521606892
因國際,16,16,1.4091586651150743
阿里,15,14,1.4090988531898267
股幾乎,15,13,1.4077452642340746
有撐,14,11,1.4074902477906446
北京,17,15,1.4069328900541838
升空,14,12,1.4068135662073884
檔點,15,15,1.4067048821676782
地震,16,13,1.4063581787311459
貿然,15,15,1.4061585818202589
熱模,15,13,1.4056554208960308
較重,14,14,1.4055452247629507
敲進,15,15,1.405380866114929
結論,23,21,1.4040799284216217
股持,15,15,1.4035318043855067
二度,16,15,1.4034942303283469
需求增,18,17,1.403373672117113
價開,14,14,1.4027676910617346
金控晨,19,19,1.4021131180763788
盛群,17,17,1.4013385958079647
無論,18,17,1.39988978040641
廣積,12,7,1.3997422031124724
開在點,12,12,1.3995098851136532
貨期,15,11,1.3993834192944032
發文前,20,16,1.3986630331671603
弱量,17,17,1.3985016781175057
輕易,18,15,1.3976800072252997
的點,14,14,1.3968717729923505
幸福,23,8,1.3968504962451112
元股,13,13,1.3958785187602822
將呈現,14,14,1.3957834586863174
永豐購,20,7,1.3955101901999967
關切,16,15,1.395162825708367
台灣區,18,17,1.3944898960061762
將公,18,9,1.3940931729010582
轉變,14,14,1.3935338636437513
連天,16,16,1.3935232591404842
基地,20,13,1.3928918169866065
代號標,16,16,1.3927523863176112
總表,16,16,1.3927523863176112
新意,14,14,1.3925853269970307
協助,20,15,1.3924671343221264
成型,15,15,1.3923695977304398
鮑爾,13,12,1.3922956851214054
第二天,18,13,1.391458290837431
每個,18,13,1.391149058308849
前提,13,13,1.3905269671272311
暴增,16,16,1.3902677597755013
每月,19,17,1.390153047083824
多久,17,15,1.3899435971884067
翻紅上,13,13,1.3898330220285025
拉出,16,16,1.3897344490983499
台表科,13,11,1.389397532344814
合計淨,13,13,1.3887290859809789
師郭,13,13,1.3884982973151472
股因,17,16,1.3884382757195322
無量,15,13,1.3883826286918357
跌聯,13,13,1.3880255288274665
百貨類,18,16,1.3877510559580113
週五美股,15,14,1.3875098869865723
封裝,15,13,1.3868850544807143
需股,17,15,1.3868187934942346
相信,25,17,1.38659012755317
提到,18,17,1.3865033200889776
隨美股,13,13,1.386452883974717
沿著,15,15,1.3860014784109955
以長,17,17,1.385979467390072
操作台,15,15,1.3859420605961286
晶台,17,17,1.3855407429811453
不差,13,12,1.3844301592094976
網址,16,16,1.384415729400692
欠佳,16,15,1.3836746209261923
元大漲,13,13,1.3834560613070133
電力,14,14,1.3829729720624118
一支,14,14,1.382849910593399
機拉貨,14,12,1.3826934596360854
庫藏,18,18,1.3825694431285704
紫光,15,8,1.3822684878356564
各均線,15,14,1.3819011396245233
小摩,12,9,1.3816785516712133
資金輪動,16,13,1.3810313540228525
隨國際,14,14,1.3808344184547316
電宏達,11,11,1.3807349613385318
股資金,16,13,1.380537566031602
電氣類,21,19,1.3802152587477186
積電鴻海,13,12,1.3797290080612334
稅改,16,14,1.3793744831982806
聯成,17,17,1.3792842313482547
賺贏,15,13,1.3775806720596453
停工,17,13,1.377359849778522
未止,15,15,1.3769856407719363
寶齡,18,18,1.3769475753971758
噴出,17,15,1.376774252161667
有成,16,16,1.3767741316750253
廖育,11,11,1.3767016613208016
拍板,17,16,1.375504507351317
最慘,11,11,1.3752203903595603
好像,13,12,1.3742922154802453
永豐金,15,15,1.3734417419186673
跌多漲,15,15,1.3731825101162842
基材,14,13,1.3724720080147266
停價,13,12,1.372457811699168
尖牙,12,12,1.3724311578912785
時期,16,13,1.3717488478846172
動力,15,15,1.370052456084926
開年,18,14,1.3696669137804756
抱持,16,16,1.3689610100084404
自家,16,13,1.3688439887453274
落定,13,12,1.368635714373026
位居,15,15,1.3685033285905461
比價,12,10,1.36839155775158
轉空,13,11,1.368113826556479
蕭乾祥,13,8,1.368104356629406
索尼,13,12,1.3679796002244875
受外,14,14,1.367847736934069
盤後美,12,12,1.367229943051869
有家,15,14,1.366938237784128
穿戴,15,15,1.365107775248117
穩平盤,14,14,1.3648333091817169
多項,14,13,1.3646292099594604
變動,15,15,1.363805873363037
首相,14,13,1.3634775452353858
通知,18,12,1.363388054573137
股櫃,13,13,1.362501294033289
散裝,17,14,1.3620936468412166
之個,17,17,1.3620792084056161
機電,12,12,1.3614708841340597
何時,14,13,1.361202042456194
金群,14,14,1.3610265516549864
行文,24,15,1.3606804546088882
光生,15,14,1.3604767778817375
擔任,14,12,1.3599945877478208
改款,16,16,1.3598273657132274
具體,17,17,1.359247751078701
以區間,15,13,1.359064769498448
不利因素,13,12,1.3589123776601828
前高點,14,12,1.3589075266069963
客亞德,10,7,1.3584320941770214
寒舍,14,11,1.358412187722679
信邦,13,12,1.3583598083334123
評析,14,14,1.3581959668920542
達化,15,15,1.3577057113889492
水桶,25,14,1.356498760311674
將進,14,14,1.3562447693978092
監管,18,16,1.3562314655755623
鴻海則,14,14,1.3561013292253548
拿到,20,18,1.356083626296349
助益,15,15,1.3556170829599679
新建,18,17,1.3553373929339332
中線,17,14,1.355126780564653
營運將,15,14,1.354744103780672
審議,11,10,1.354595481620442
短空,10,8,1.354519436782008
降稅,16,10,1.3535605191356488
數的,14,13,1.3532547773286312
時點,17,15,1.3529877729638196
填權息,16,13,1.3529605298295753
點日線,12,11,1.3525486784200897
價逆勢,16,16,1.3522454660641197
早上,13,12,1.3522119997366313
單未平,22,20,1.3506005496503308
德宏,13,10,1.3500939006026975
同意,17,17,1.3500058175855978
股龍頭,14,13,1.3498902358919065
名產業,17,17,1.3497158023534426
產業別,17,17,1.3497158023534426
今年年初,17,17,1.3497158023534426
共個,17,17,1.3497158023534426
中點,12,12,1.3496485429079434
疫苗,14,9,1.3495305973561975
定額,17,10,1.3484287333479466
大台,13,13,1.348262092207681
分散,23,12,1.348117924360622
人大,14,13,1.3479460053328813
關卡得,12,12,1.3469167058779075
仍守,14,14,1.346642544876878
今台,15,14,1.3462854814692407
傳聞,16,14,1.3462383218217358
感受,15,14,1.345828883781518
大貿,15,14,1.3455462446730402
增量,13,12,1.3454907766935635
億水準,16,16,1.34524660581332
合晶台,14,13,1.3449875287300712
將震盪,11,11,1.3449342711729446
等則,16,16,1.3447938245473194
有壓,13,13,1.3444067992968953
漂亮,12,12,1.3440974163455326
精英,20,13,1.3430663409167964
